model_name,layer_name,submit_time_ts,end_time_ts,structure_start_ts,structure_end_ts,init_weight_start_ts,init_weight_end_ts,weight_start_ts,weight_end_ts,weight_preload_start_ts,weight_preload_end_ts,compute_start_ts,compute_end_ts,
resnet152,layer3,2388879.475143831,2388880.263284409,2388879.519770295,2388879.804827645,2388879.804828049,2388879.804828253,2388879.804979212,2388880.052379747,,,2388880.052436682,2388880.263180661,
resnet152,layer4,2388879.475145976,2388880.283828803,2388879.805067186,2388879.904170179,2388879.904170552,2388879.904170794,2388880.053243989,2388880.078803654,,,2388880.263217059,2388880.283781029,
resnet152,avgpool,2388879.475148335,2388880.284157735,2388879.904384211,2388879.904403543,2388879.904403694,2388879.904403831,2388880.078926562,2388880.079178519,,,2388880.283797885,2388880.284129863,
resnet152,fc,2388879.4751506,2388880.284726042,2388879.904552174,2388879.918113146,2388879.918113326,2388879.918113578,2388880.079226164,2388880.082003216,,,2388880.284139835,2388880.28470932,
resnet152,conv1,2388880.989508557,2388881.001647371,2388880.989742159,2388880.990258807,2388880.990259355,2388880.990259776,2388880.990437631,2388880.991534983,,,2388880.991566177,2388881.000313009,
resnet152,bn1,2388880.989520922,2388881.005648063,2388880.990356581,2388880.991278301,2388880.991278521,2388880.991278738,2388880.991672336,2388880.99340586,,,2388881.000334359,2388881.005405887,
resnet152,relu,2388880.989523953,2388881.021982816,2388880.991475976,2388880.991496482,2388880.991496685,2388880.991496863,2388880.99348697,2388880.993971915,,,2388881.00544556,2388881.006380514,
resnet152,maxpool,2388880.989526586,2388881.026106563,2388880.991961655,2388880.991992344,2388880.991992623,2388880.991992812,2388880.993984772,2388880.99427194,,,2388881.006397714,2388881.026008488,
resnet152,layer1,2388880.98952894,2388881.059855276,2388880.992078461,2388881.001952392,2388881.001952728,2388881.00195296,2388881.004259365,2388881.038570758,,,2388881.038624455,2388881.059733472,
resnet152,layer2,2388880.989531382,2388881.143616881,2388881.002304688,2388881.058021,2388881.058021414,2388881.05802168,2388881.058168141,2388881.097643824,,,2388881.09771993,2388881.143561342,
resnet152,layer3,2388880.989533527,2388881.827400024,2388881.058234151,2388881.364538206,2388881.364538556,2388881.364538763,2388881.36474089,2388881.628650292,,,2388881.628721898,2388881.827281081,
resnet152,layer4,2388880.989535737,2388881.848530271,2388881.36483801,2388881.471798783,2388881.471799107,2388881.471799356,2388881.629811627,2388881.663239352,,,2388881.827324665,2388881.848452645,
resnet152,avgpool,2388880.989537838,2388881.84886249,2388881.471901387,2388881.471919121,2388881.47191934,2388881.471919451,2388881.663378484,2388881.663649187,,,2388881.848478793,2388881.848814365,
resnet152,fc,2388880.989539948,2388881.849350742,2388881.471976745,2388881.485571378,2388881.48557155,2388881.48557173,2388881.663661108,2388881.667336659,,,2388881.848831529,2388881.849317952,
resnet101,conv1,2388882.601864919,2388882.615271611,2388882.602256805,2388882.602975277,2388882.602975529,2388882.602975817,2388882.60305219,2388882.604087993,,,2388882.604108156,2388882.614215171,
resnet101,bn1,2388882.601881721,2388882.61847664,2388882.60310171,2388882.603853394,2388882.603853653,2388882.603853885,2388882.604285169,2388882.605533669,,,2388882.6142664,2388882.618173245,
resnet101,relu,2388882.601885017,2388882.619781737,2388882.604227084,2388882.60425891,2388882.604259184,2388882.604259345,2388882.60555898,2388882.606015879,,,2388882.618196687,2388882.619310207,
resnet101,maxpool,2388882.601887358,2388882.621546356,2388882.604845182,2388882.604901921,2388882.604902219,2388882.604902458,2388882.606026748,2388882.606396927,,,2388882.61932602,2388882.621519733,
resnet101,layer1,2388882.601889426,2388882.645979869,2388882.605291424,2388882.609313521,2388882.609313918,2388882.609314112,2388882.609394417,2388882.624558395,,,2388882.624899528,2388882.645905917,
resnet101,layer2,2388882.601891545,2388882.670403937,2388882.609452421,2388882.632363375,2388882.632363938,2388882.632364337,2388882.632539192,2388882.64924393,,,2388882.649285114,2388882.67036171,
resnet101,layer3,2388882.601893636,2388883.067429279,2388882.632605099,2388882.823009294,2388882.823009744,2388882.823009943,2388882.823172568,2388882.93535438,,,2388882.935408392,2388883.067329433,
resnet101,layer4,2388882.601895674,2388883.090189593,2388882.823361613,2388882.924742959,2388882.9247432,2388882.924743436,2388882.936085069,2388882.972317395,,,2388883.067366382,2388883.09006442,
resnet101,avgpool,2388882.601898149,2388883.090623312,2388882.92491206,2388882.924963921,2388882.924964124,2388882.924964267,2388882.97246406,2388882.972797066,,,2388883.090095675,2388883.090558358,
resnet101,fc,2388882.601900302,2388883.091232611,2388882.925021399,2388882.940774887,2388882.940775081,2388882.940775411,2388882.972807507,2388882.976794808,,,2388883.090580492,2388883.091197348,
resnet101,conv1,2388883.534122072,2388883.545215874,2388883.534475858,2388883.535042102,2388883.535042749,2388883.535043301,2388883.535181275,2388883.536075738,,,2388883.536095671,2388883.545059093,
resnet101,bn1,2388883.534133679,2388883.548986251,2388883.535219311,2388883.535711427,2388883.535711736,2388883.535711964,2388883.536219742,2388883.537412821,,,2388883.545081587,2388883.548318261,
resnet101,relu,2388883.534136568,2388883.550412826,2388883.535841616,2388883.535863096,2388883.535863339,2388883.535863497,2388883.537564484,2388883.53780187,,,2388883.548330905,2388883.550387894,
resnet101,maxpool,2388883.534138949,2388883.554681138,2388883.53601282,2388883.536043899,2388883.536044147,2388883.536044272,2388883.537811497,2388883.538220269,,,2388883.5503962,2388883.554641402,
resnet101,layer1,2388883.534141193,2388883.575946462,2388883.536516816,2388883.540760276,2388883.540760522,2388883.540760707,2388883.540950745,2388883.5551497,,,2388883.555192581,2388883.575923193,
resnet101,layer2,2388883.534143177,2388883.599603204,2388883.540837991,2388883.566083023,2388883.566083342,2388883.566083559,2388883.566148417,2388883.579242092,,,2388883.579270956,2388883.599581401,
resnet101,layer3,2388883.534145354,2388884.057585459,2388883.566180104,2388883.749671148,2388883.749671391,2388883.749671575,2388883.749816694,2388883.927189039,,,2388883.927273965,2388884.057482973,
resnet101,layer4,2388883.53414766,2388884.079455239,2388883.749893968,2388883.848062865,2388883.848063094,2388883.848063301,2388883.928045276,2388883.958385258,,,2388884.057518894,2388884.079405953,
resnet101,avgpool,2388883.534150107,2388884.079755203,2388883.848393898,2388883.848411259,2388883.848411471,2388883.848411647,2388883.966996315,2388883.96733025,,,2388884.079422342,2388884.079728516,
resnet101,fc,2388883.534152494,2388884.080267962,2388883.848482429,2388883.861758813,2388883.861759001,2388883.861759139,2388883.967345002,2388883.974349974,,,2388884.079737796,2388884.08025001,
resnet152,conv1,2388884.478883643,2388884.491079086,2388884.479212119,2388884.479772535,2388884.47977306,2388884.479773651,2388884.479896334,2388884.48066671,,,2388884.480685582,2388884.491037508,
resnet152,bn1,2388884.478894366,2388884.511028674,2388884.479971387,2388884.480980214,2388884.480980555,2388884.480980818,2388884.48106615,2388884.48212806,,,2388884.491054984,2388884.510897149,
resnet152,relu,2388884.478897366,2388884.512605433,2388884.481100845,2388884.481123326,2388884.481123598,2388884.481123772,2388884.482195194,2388884.48255289,,,2388884.510917784,2388884.512570029,
resnet152,maxpool,2388884.478899741,2388884.514601186,2388884.481220545,2388884.481249903,2388884.481250146,2388884.481250344,2388884.482562456,2388884.482897934,,,2388884.512583229,2388884.514520334,
resnet152,layer1,2388884.478902117,2388884.541164234,2388884.48152675,2388884.485900551,2388884.485900895,2388884.485901103,2388884.486162814,2388884.522056796,,,2388884.522106519,2388884.541129552,
resnet152,layer2,2388884.478904089,2388884.622173068,2388884.486052585,2388884.541799547,2388884.541799923,2388884.541800191,2388884.541914359,2388884.578445549,,,2388884.57850567,2388884.622119825,
resnet152,layer3,2388884.478906022,2388885.297445805,2388884.541976908,2388884.846702032,2388884.846702384,2388884.846702586,2388884.846841904,2388885.102888754,,,2388885.102949924,2388885.297347276,
resnet152,layer4,2388884.478908381,2388885.317129211,2388884.846923477,2388884.946380597,2388884.946380922,2388884.946381173,2388885.104017386,2388885.136201057,,,2388885.297386747,2388885.317067968,
resnet152,avgpool,2388884.478910623,2388885.317406616,2388884.946513991,2388884.946534336,2388884.946534503,2388884.946534671,2388885.141308099,2388885.141609944,,,2388885.317086722,2388885.317378547,
resnet152,fc,2388884.478912744,2388885.317860607,2388884.946596234,2388884.959584454,2388884.959584685,2388884.95958523,2388885.141621356,2388885.145126322,,,2388885.317387984,2388885.317843894,
resnet101,conv1,2388886.040694908,2388886.053484746,2388886.041019706,2388886.041610643,2388886.041611155,2388886.041611719,2388886.041713884,2388886.04318912,,,2388886.043212477,2388886.052971513,
resnet101,bn1,2388886.040707504,2388886.055878931,2388886.041823579,2388886.042191373,2388886.042191663,2388886.042191854,2388886.043418159,2388886.04468848,,,2388886.053024476,2388886.055417033,
resnet101,relu,2388886.040710189,2388886.059966814,2388886.042366291,2388886.042388717,2388886.042388929,2388886.042389166,2388886.044816975,2388886.045035,,,2388886.05543281,2388886.059312635,
resnet101,maxpool,2388886.040712671,2388886.062981232,2388886.042670043,2388886.04270137,2388886.042701567,2388886.042701744,2388886.045044046,2388886.045186225,,,2388886.059335819,2388886.0628961,
resnet101,layer1,2388886.040714855,2388886.091270308,2388886.042884765,2388886.054065717,2388886.054066095,2388886.05406659,2388886.054245157,2388886.071053532,,,2388886.071239347,2388886.091213068,
resnet101,layer2,2388886.040716941,2388886.11187034,2388886.054357477,2388886.075681262,2388886.075681643,2388886.075682046,2388886.075854165,2388886.090751748,,,2388886.091236222,2388886.111836339,
resnet101,layer3,2388886.040718881,2388886.584129338,2388886.075768852,2388886.259316433,2388886.259316799,2388886.259317097,2388886.259742818,2388886.447602337,,,2388886.447678748,2388886.583855048,
