model_name,layer_name,submit_time_ts,end_time_ts,structure_start_ts,structure_end_ts,init_weight_start_ts,init_weight_end_ts,weight_start_ts,weight_end_ts,weight_preload_start_ts,weight_preload_end_ts,compute_start_ts,compute_end_ts,
resnet101,layer4,2392339.754998209,2392340.172506295,2392339.986367917,2392340.08880132,2392340.088801698,2392340.08880189,2392340.088909653,2392340.096418717,2392340.017518828,2392340.051191317,2392340.151428974,2392340.17244462,
resnet101,avgpool,2392339.755001079,2392340.172840954,2392340.089133789,2392340.089152088,2392340.089152273,2392340.0891524,2392340.096763342,2392340.097388544,,,2392340.172466716,2392340.172807512,
resnet101,fc,2392339.755004102,2392340.173325436,2392340.089268823,2392340.108195095,2392340.108195394,2392340.108195664,2392340.108324544,2392340.108912812,2392340.098549397,2392340.102765938,2392340.172820231,2392340.173304671,
resnet101,conv1,2392340.592392083,2392340.606206943,2392340.592616327,2392340.592957031,2392340.592957305,2392340.59295753,2392340.593038086,2392340.594192425,,,2392340.594213071,2392340.605970592,
resnet101,bn1,2392340.592409588,2392340.611269177,2392340.593077931,2392340.593403789,2392340.593404082,2392340.593404262,2392340.59433524,2392340.59565153,,,2392340.605991056,2392340.611232223,
resnet101,relu,2392340.592413022,2392340.611964763,2392340.593743456,2392340.593768,2392340.593768197,2392340.593768382,2392340.595739441,2392340.596191289,,,2392340.611245589,2392340.611933263,
resnet101,maxpool,2392340.592416009,2392340.613464381,2392340.593911594,2392340.593943413,2392340.593943651,2392340.593943826,2392340.596203268,2392340.59636875,,,2392340.611944387,2392340.613434512,
resnet101,layer1,2392340.592418837,2392340.633319429,2392340.594106968,2392340.608499041,2392340.608499368,2392340.608499629,2392340.608566579,2392340.611009862,2392340.597443078,2392340.60839649,2392340.613445236,2392340.633271433,
resnet101,layer2,2392340.592421532,2392340.655154754,2392340.608669275,2392340.621275645,2392340.62127597,2392340.621276193,2392340.624966164,2392340.628124575,2392340.612254507,2392340.624952767,2392340.633285049,2392340.655124874,
resnet101,layer3,2392340.592424394,2392340.964225808,2392340.621420482,2392340.8082283,2392340.808228546,2392340.808228772,2392340.808341521,2392340.836305863,2392340.629343881,2392340.734688836,2392340.836413086,2392340.964132584,
resnet101,layer4,2392340.592427653,2392340.98490818,2392340.809277642,2392340.935610971,2392340.935611346,2392340.935611625,2392340.935793314,2392340.944219192,2392340.838532871,2392340.869998605,2392340.964167522,2392340.984854799,
resnet101,avgpool,2392340.592430696,2392340.985202105,2392340.936126747,2392340.93615368,2392340.936153924,2392340.936154047,2392340.944429481,2392340.945124393,,,2392340.984873369,2392340.985175668,
resnet101,fc,2392340.592433657,2392340.985640732,2392340.936309156,2392340.952647634,2392340.952647878,2392340.952648178,2392340.952751831,2392340.953318896,2392340.946232811,2392340.950288141,2392340.985185441,2392340.985623458,
resnet101,conv1,2392341.377989625,2392341.390651566,2392341.378189069,2392341.378477334,2392341.378477493,2392341.378477742,2392341.378538466,2392341.379486879,,,2392341.379505953,2392341.390304195,
resnet101,bn1,2392341.378002073,2392341.397580674,2392341.378572617,2392341.378813557,2392341.378813718,2392341.378813891,2392341.379619354,2392341.380912206,,,2392341.390319754,2392341.397454621,
resnet101,relu,2392341.378005287,2392341.398901427,2392341.379067948,2392341.37908749,2392341.379087631,2392341.379087772,2392341.38096324,2392341.381305597,,,2392341.397494149,2392341.39836783,
resnet101,maxpool,2392341.378008149,2392341.400407596,2392341.379233696,2392341.379261601,2392341.379261744,2392341.379261868,2392341.381314356,2392341.381449756,,,2392341.398387499,2392341.400380239,
resnet101,layer1,2392341.378010721,2392341.424448745,2392341.379394194,2392341.394172825,2392341.394173246,2392341.394173965,2392341.399660524,2392341.403819026,2392341.382563829,2392341.399642939,2392341.403895183,2392341.424310161,
resnet101,layer2,2392341.378012874,2392341.446136726,2392341.395022592,2392341.418016994,2392341.418017409,2392341.41801766,2392341.419502404,2392341.422091599,2392341.405624168,2392341.419488152,2392341.424326647,2392341.446027542,
resnet101,layer3,2392341.378015077,2392341.768651094,2392341.418160154,2392341.612033374,2392341.612033913,2392341.612034098,2392341.612190806,2392341.642177692,2392341.423362831,2392341.526730854,2392341.64227692,2392341.768553797,
resnet101,layer4,2392341.378017376,2392341.788840442,2392341.61319656,2392341.718177981,2392341.718179736,2392341.718180308,2392341.718391418,2392341.72671946,2392341.644684566,2392341.68576794,2392341.768585291,2392341.78871414,
resnet101,avgpool,2392341.378019482,2392341.789080896,2392341.718722944,2392341.718747062,2392341.7187474,2392341.718747646,2392341.726971852,2392341.727661124,,,2392341.788735351,2392341.789038637,
resnet101,fc,2392341.378021673,2392341.789723288,2392341.718966193,2392341.734356573,2392341.734356843,2392341.734357101,2392341.734472829,2392341.735217077,2392341.728795101,2392341.733441012,2392341.789053616,2392341.789691787,
resnet152,conv1,2392342.205993021,2392342.218452161,2392342.206261899,2392342.206838795,2392342.206839474,2392342.206839907,2392342.208016829,2392342.209073779,,,2392342.2090972,2392342.214816065,
resnet152,bn1,2392342.206005288,2392342.222097195,2392342.206974082,2392342.208082396,2392342.208082658,2392342.208082925,2392342.209182682,2392342.209283099,2392342.206672315,2392342.207991685,2392342.214834497,2392342.221807719,
resnet152,relu,2392342.2060081,2392342.22459535,2392342.20820926,2392342.208233413,2392342.208233637,2392342.208233793,2392342.209484479,2392342.210081779,,,2392342.22184955,2392342.223618408,
resnet152,maxpool,2392342.206010822,2392342.22723569,2392342.208366123,2392342.208404064,2392342.208404301,2392342.208404469,2392342.210094326,2392342.210282184,,,2392342.223631746,2392342.227085765,
resnet152,layer1,2392342.206012907,2392342.257628663,2392342.208509458,2392342.21476591,2392342.214766382,2392342.214766765,2392342.22837077,2392342.232662748,2392342.211366843,2392342.22834954,2392342.232760328,2392342.257542316,
resnet152,layer2,2392342.206015356,2392342.312802671,2392342.218246507,2392342.260530138,2392342.260530486,2392342.260530714,2392342.264426558,2392342.271049725,2392342.23403553,2392342.264406138,2392342.27110533,2392342.31270802,
resnet152,layer3,2392342.206017356,2392342.848056945,2392342.261072644,2392342.568723493,2392342.568723808,2392342.568724003,2392342.569069643,2392342.63399059,2392342.272572486,2392342.437344174,2392342.634158748,2392342.847904601,
resnet152,layer4,2392342.206019278,2392342.870664442,2392342.570669898,2392342.689264752,2392342.689265057,2392342.689265414,2392342.689440178,2392342.69906285,2392342.638075609,2392342.681765705,2392342.847947131,2392342.870600367,
resnet152,avgpool,2392342.206021845,2392342.871039769,2392342.689716501,2392342.689780762,2392342.68978104,2392342.689781203,2392342.699312011,2392342.700194249,,,2392342.870618967,2392342.870995697,
resnet152,fc,2392342.206023912,2392342.871613851,2392342.690035631,2392342.706632849,2392342.706633044,2392342.706633228,2392342.706806092,2392342.707553597,2392342.701309211,2392342.706536638,2392342.871009143,2392342.871585395,
resnet101,conv1,2392343.832826343,2392343.845435673,2392343.833156664,2392343.833689861,2392343.833690264,2392343.833690896,2392343.834683172,2392343.835567886,,,2392343.835587466,2392343.845338293,
resnet101,bn1,2392343.832843401,2392343.855619527,2392343.834093542,2392343.834807148,2392343.834807406,2392343.834807615,2392343.835706398,2392343.835796022,2392343.8334801,2392343.834669893,2392343.845354401,2392343.855520942,
resnet101,relu,2392343.832847069,2392343.856922706,2392343.834872854,2392343.834893986,2392343.834894164,2392343.834894318,2392343.836158853,2392343.836654081,,,2392343.855533868,2392343.856726332,
resnet101,maxpool,2392343.832849993,2392343.858334457,2392343.834971627,2392343.835004288,2392343.835004541,2392343.835004701,2392343.836663552,2392343.836822846,,,2392343.856738306,2392343.858298933,
resnet101,layer1,2392343.832852729,2392343.880236402,2392343.835118632,2392343.850667035,2392343.850667381,2392343.850667705,2392343.850808184,2392343.857042449,2392343.837895351,2392343.847208359,2392343.858310702,2392343.880193982,
resnet101,layer2,2392343.832855367,2392343.903544073,2392343.850738519,2392343.871705751,2392343.871706241,2392343.871706584,2392343.87178072,2392343.874396187,2392343.858515077,2392343.871371961,2392343.880209537,2392343.903349668,
resnet101,layer3,2392343.832857786,2392344.228466206,2392343.871931733,2392344.06668787,2392344.066688132,2392344.066688349,2392344.066780646,2392344.094866207,2392343.875586576,2392343.95921794,2392344.094962232,2392344.228333517,
resnet101,layer4,2392343.832860634,2392344.249899285,2392344.067556056,2392344.188389452,2392344.188389892,2392344.188390209,2392344.188541606,2392344.19632705,2392344.097178137,2392344.133205955,2392344.228368188,2392344.249838419,
resnet101,avgpool,2392343.832863381,2392344.250202589,2392344.188842317,2392344.188864191,2392344.188864378,2392344.188864562,2392344.196641756,2392344.197235778,,,2392344.249861184,2392344.250171952,
resnet101,fc,2392343.832865976,2392344.250614634,2392344.188951181,2392344.20504826,2392344.205048423,2392344.205048687,2392344.205133789,2392344.20587648,2392344.198339161,2392344.202415377,2392344.250183403,2392344.250587626,
resnet101,conv1,2392344.651742962,2392344.670279901,2392344.652018753,2392344.652359024,2392344.652359317,2392344.652359659,2392344.652421915,2392344.653296069,,,2392344.653316606,2392344.66420126,
resnet101,bn1,2392344.65175484,2392344.672472557,2392344.652457691,2392344.652960276,2392344.652960477,2392344.652960671,2392344.653439265,2392344.654548336,,,2392344.66422236,2392344.672367272,
resnet101,relu,2392344.651757936,2392344.673526612,2392344.653079805,2392344.653101033,2392344.65310127,2392344.653101431,2392344.654674387,2392344.655055241,,,2392344.672411196,2392344.673380453,
resnet101,maxpool,2392344.651760661,2392344.674742477,2392344.653237589,2392344.653266374,2392344.653266594,2392344.65326676,2392344.655064203,2392344.655237346,,,2392344.673396749,2392344.674699316,
resnet101,layer1,2392344.651763075,2392344.696668792,2392344.653704272,2392344.658981211,2392344.658981449,2392344.658981651,2392344.663926136,2392344.673871603,2392344.65630816,2392344.663914265,2392344.674714037,2392344.696603301,
resnet101,layer2,2392344.651765524,2392344.720059903,2392344.659193369,2392344.689861599,2392344.68986204,2392344.689862332,2392344.689967309,2392344.692920815,2392344.675300164,2392344.688020544,2392344.696621726,2392344.719949515,
resnet101,layer3,2392344.651767694,2392345.050931591,2392344.690125788,2392344.883231182,2392344.883231638,2392344.883231808,2392344.883365196,2392344.912662645,2392344.694085255,2392344.765283762,2392344.912769539,2392345.050812344,
resnet101,layer4,2392344.651770451,2392345.075236404,2392344.883864277,2392345.005793004,2392345.005793443,2392345.005793723,2392345.005975985,2392345.013699661,2392344.9153659,2392344.957354704,2392345.050854029,2392345.075137319,
resnet101,avgpool,2392344.651772852,2392345.075692661,2392345.006275252,2392345.006298848,2392345.006299072,2392345.006299288,2392345.014008324,2392345.014620352,,,2392345.075175288,2392345.075633438,
resnet101,fc,2392344.651775215,2392345.076291354,2392345.006525981,2392345.023755569,2392345.023755747,2392345.023756002,2392345.023930816,2392345.024521189,2392345.015724058,2392345.020068776,2392345.075654587,2392345.076250665,
resnet101,conv1,2392345.515197148,2392345.538706678,2392345.515503896,2392345.516163438,2392345.516164073,2392345.51616454,2392345.517015894,2392345.517798528,,,2392345.517817021,2392345.538597307,
resnet101,bn1,2392345.515208763,2392345.541347485,2392345.51652904,2392345.51712041,2392345.51712076,2392345.517120926,2392345.517906714,2392345.518222707,2392345.515983773,2392345.51700439,2392345.538619337,2392345.541227745,
resnet101,relu,2392345.515211607,2392345.543430232,2392345.517220522,2392345.517241535,2392345.517241777,2392345.517241973,2392345.518378929,2392345.518686957,,,2392345.541253777,2392345.543389663,
resnet101,maxpool,2392345.515213949,2392345.545766808,2392345.517296774,2392345.517326822,2392345.517326992,2392345.517327171,2392345.518695762,2392345.519032263,,,2392345.543404153,2392345.54563508,
resnet101,layer1,2392345.515216218,2392345.571304606,2392345.517516228,2392345.539056899,2392345.539057302,2392345.539057487,2392345.54685424,2392345.549687855,2392345.520188745,2392345.546837989,2392345.549712317,2392345.571231737,
resnet101,layer2,2392345.51521837,2392345.59440732,2392345.53939094,2392345.55749066,2392345.557491166,2392345.557491437,2392345.564164546,2392345.566675828,2392345.550938867,2392345.564153367,2392345.571259235,2392345.594367114,
resnet101,layer3,2392345.515220405,2392345.910288436,2392345.557699173,2392345.752453228,2392345.752453489,2392345.752453737,2392345.752617794,2392345.780512706,2392345.567827547,2392345.685723589,2392345.780596096,2392345.910177759,
resnet101,layer4,2392345.515222753,2392345.934604642,2392345.753506088,2392345.879050913,2392345.879051224,2392345.879051493,2392345.879268714,2392345.887404863,2392345.782777284,2392345.815319329,2392345.910217233,2392345.934516647,
resnet101,avgpool,2392345.515224723,2392345.935080295,2392345.879580953,2392345.879604019,2392345.879604638,2392345.879604829,2392345.887616933,2392345.888249922,,,2392345.934549376,2392345.935010143,
resnet101,fc,2392345.51522681,2392345.935659664,2392345.879841273,2392345.896137036,2392345.896137973,2392345.896138312,2392345.896347331,2392345.896939379,2392345.889362215,2392345.89389193,2392345.935044762,2392345.93562863,
resnet101,conv1,2392346.359556373,2392346.372916828,2392346.359872461,2392346.360462197,2392346.360462431,2392346.360462683,2392346.362031602,2392346.362966779,,,2392346.363075646,2392346.368720194,
resnet101,bn1,2392346.359568772,2392346.385203924,2392346.360608111,2392346.360869308,2392346.360869535,2392346.360869718,2392346.363200094,2392346.363420457,2392346.360365528,2392346.362015382,2392346.368736169,2392346.385159742,
resnet101,relu,2392346.359571839,2392346.386310846,2392346.361070908,2392346.361091399,2392346.36109156,2392346.361091778,2392346.363660852,2392346.363914295,,,2392346.385176434,2392346.386221882,
resnet101,maxpool,2392346.35957448,2392346.387761204,2392346.361379716,2392346.361411373,2392346.361411539,2392346.361411709,2392346.363926001,2392346.364412551,,,2392346.386231834,2392346.387719306,
resnet101,layer1,2392346.359576654,2392346.41133579,2392346.362068082,2392346.38338515,2392346.383385589,2392346.383385847,2392346.383497036,2392346.388507721,2392346.365950948,2392346.378060083,2392346.388614407,2392346.411280782,
resnet101,layer2,2392346.359578813,2392346.433295491,2392346.383678537,2392346.404130483,2392346.404130995,2392346.404131267,2392346.40436776,2392346.407791385,2392346.389886982,2392346.402958567,2392346.41130366,2392346.4332507,
resnet101,layer3,2392346.35958139,2392346.765267758,2392346.404290313,2392346.609016696,2392346.609017115,2392346.609017383,2392346.609178598,2392346.643301323,2392346.409123079,2392346.519074055,2392346.643417797,2392346.765164322,
resnet101,layer4,2392346.359583977,2392346.786259809,2392346.610180303,2392346.714944843,2392346.714945254,2392346.714945535,2392346.715142283,2392346.723719434,2392346.645732283,2392346.684068796,2392346.765205171,2392346.786204724,
resnet101,avgpool,2392346.359586396,2392346.786541138,2392346.715384924,2392346.715431836,2392346.715432142,2392346.715432448,2392346.725501085,2392346.726160564,,,2392346.786225711,2392346.786513661,
resnet101,fc,2392346.35958864,2392346.787120091,2392346.715524585,2392346.731286169,2392346.731286325,2392346.731286645,2392346.732910144,2392346.733675465,2392346.727272273,2392346.732866305,2392346.786523096,2392346.787097616,
resnet152,conv1,2392347.187040964,2392347.20082462,2392347.187359288,2392347.187993016,2392347.187993564,2392347.187994158,2392347.189120689,2392347.189924477,,,2392347.18994387,2392347.200073048,
resnet152,bn1,2392347.187052987,2392347.202990597,2392347.188176242,2392347.189231709,2392347.189231985,2392347.189232192,2392347.19009744,2392347.190316874,2392347.187855133,2392347.189106263,2392347.200099444,2392347.202381705,
resnet152,relu,2392347.187056486,2392347.204035789,2392347.189321698,2392347.189343387,2392347.189343595,2392347.189343785,2392347.190522453,2392347.19086581,,,2392347.202394465,2392347.20399901,
resnet152,maxpool,2392347.187059878,2392347.205433233,2392347.189551703,2392347.189581791,2392347.189581944,2392347.189582145,2392347.190875046,2392347.191221498,,,2392347.204017008,2392347.205415201,
resnet152,layer1,2392347.187062712,2392347.230189973,2392347.189690616,2392347.200015186,2392347.200015576,2392347.20001602,2392347.203523773,2392347.207539218,2392347.192391263,2392347.203507852,2392347.207620481,2392347.230113206,
resnet152,layer2,2392347.187065587,2392347.285271602,2392347.201382738,2392347.235464922,2392347.235465327,2392347.23546558,2392347.235619799,2392347.241465368,2392347.208841295,2392347.23233785,2392347.241502483,2392347.285212108,
resnet152,layer3,2392347.18706816,2392347.794010783,2392347.235831766,2392347.535369723,2392347.535370052,2392347.535370213,2392347.535538602,2392347.595481629,2392347.242837621,2392347.406294914,2392347.595605622,2392347.793906776,
resnet152,layer4,2392347.187070754,2392347.817928592,2392347.5370076,2392347.64149698,2392347.641497361,2392347.641497538,2392347.64170806,2392347.651634068,2392347.598723249,2392347.633593559,2392347.793944096,2392347.817836233,
resnet152,avgpool,2392347.187073412,2392347.81839506,2392347.641951383,2392347.6419719,2392347.641972053,2392347.641972193,2392347.651914012,2392347.652475592,,,2392347.817866955,2392347.818310233,
resnet152,fc,2392347.187076398,2392347.819019018,2392347.642180165,2392347.659046221,2392347.659046404,2392347.659046613,2392347.659154242,2392347.659970566,2392347.653607329,2392347.657622481,2392347.81832884,2392347.818986197,
resnet101,conv1,2392348.613044602,2392348.626286048,2392348.613347749,2392348.613931748,2392348.613932303,2392348.61393269,2392348.615011429,2392348.616101191,,,2392348.616122469,2392348.626174066,
resnet101,bn1,2392348.613056363,2392348.639233642,2392348.614421517,2392348.615184018,2392348.615184238,2392348.615184485,2392348.616523885,2392348.616648794,2392348.613819618,2392348.614996635,2392348.626213828,2392348.639178328,
resnet101,relu,2392348.613059617,2392348.640118391,2392348.615280655,2392348.615303669,2392348.615303855,2392348.615304037,2392348.616934475,2392348.617126997,,,2392348.639199868,2392348.640079005,
resnet101,maxpool,2392348.613062135,2392348.641688692,2392348.61537411,2392348.615408077,2392348.615408285,2392348.6154085,2392348.617136768,2392348.617274094,,,2392348.640094345,2392348.641608039,
resnet101,layer1,2392348.613064653,2392348.660214149,2392348.615470563,2392348.638452169,2392348.638452761,2392348.638453399,2392348.638586037,2392348.642844578,2392348.618353444,2392348.625432791,2392348.642868575,2392348.660186269,
resnet101,layer2,2392348.613066972,2392348.685610487,2392348.638876439,2392348.662357961,2392348.662358532,2392348.662358871,2392348.662537161,2392348.665043735,2392348.644024816,2392348.653316229,2392348.665069803,2392348.685575041,
resnet101,layer3,2392348.6130695,2392349.019646156,2392348.662865503,2392348.860379905,2392348.860380184,2392348.8603804,2392348.860471359,2392348.89630631,2392348.666279955,2392348.766935213,2392348.896400096,2392349.019568344,
resnet101,layer4,2392348.613071711,2392349.037528414,2392348.861355153,2392348.982214117,2392348.982214408,2392348.982214707,2392348.982424679,2392348.990774097,2392348.899453482,2392348.941272431,2392349.019594702,2392349.037474438,
resnet101,avgpool,2392348.613073941,2392349.037816751,2392348.982728454,2392348.982748816,2392348.982748983,2392348.982749129,2392349.003990844,2392349.004788501,,,2392349.037493815,2392349.037789739,
resnet101,fc,2392348.613076263,2392349.038221452,2392348.982872789,2392349.006118891,2392349.006119189,2392349.00611951,2392349.011027583,2392349.011657803,2392349.005906651,2392349.011001128,2392349.037799173,2392349.038201254,
resnet152,conv1,2392349.437041554,2392349.447867376,2392349.437261246,2392349.43777232,2392349.437772929,2392349.437773437,2392349.437943721,2392349.438980174,,,2392349.439000039,2392349.447706689,
resnet152,bn1,2392349.437056152,2392349.450812898,2392349.437865589,2392349.438285178,2392349.43828543,2392349.438285675,2392349.439088091,2392349.440525288,,,2392349.44772846,2392349.450611803,
resnet152,relu,2392349.437059683,2392349.452453475,2392349.438570091,2392349.43859156,2392349.438591812,2392349.438591967,2392349.440679576,2392349.440867798,,,2392349.450629692,2392349.452225979,
resnet152,maxpool,2392349.437062589,2392349.453777959,2392349.43871871,2392349.438749149,2392349.438749315,2392349.438749526,2392349.440877169,2392349.441233091,,,2392349.452241142,2392349.453754281,
resnet152,layer1,2392349.437065365,2392349.479556672,2392349.438902999,2392349.447649607,2392349.447649868,2392349.447650018,2392349.453477702,2392349.456503712,2392349.442317918,2392349.453461486,2392349.456533574,2392349.479438271,
resnet152,layer2,2392349.437068183,2392349.525929323,2392349.448047058,2392349.474591417,2392349.474591776,2392349.474591929,2392349.478752679,2392349.482802806,2392349.457815208,2392349.478740824,2392349.482835419,2392349.525877481,
resnet152,layer3,2392349.437071083,2392350.016519611,2392349.47470069,2392349.758963914,2392349.758964347,2392349.758964529,2392349.759101951,2392349.808524862,2392349.484177479,2392349.613531744,2392349.808641521,2392350.016418455,
resnet152,layer4,2392349.437073803,2392350.03800716,2392349.760659016,2392349.878596559,2392349.878596872,2392349.878597453,2392349.878789427,2392349.886895602,2392349.812453825,2392349.846777517,2392350.016456326,2392350.037939457,
resnet152,avgpool,2392349.437076513,2392350.038332873,2392349.87905922,2392349.879081607,2392349.879081832,2392349.879082165,2392349.8871456,2392349.887780683,,,2392350.037960208,2392350.038302222,
resnet152,fc,2392349.437079254,2392350.03884537,2392349.879157585,2392349.898316995,2392349.898317292,2392349.898317681,2392349.898403842,2392349.899028458,2392349.888890603,2392349.89285699,2392350.038312915,2392350.03882735,
resnet152,conv1,2392350.787979657,2392350.800488035,2392350.788304936,2392350.788633734,2392350.788634029,2392350.788634358,2392350.788715398,2392350.790027471,,,2392350.790065435,2392350.800365588,
resnet152,bn1,2392350.787991521,2392350.811447729,2392350.788767941,2392350.789151584,2392350.789151811,2392350.789152057,2392350.79019028,2392350.792048151,,,2392350.800383306,2392350.811368382,
resnet152,relu,2392350.787994867,2392350.81225708,2392350.789321003,2392350.789343598,2392350.789343792,2392350.789343962,2392350.792074283,2392350.79232238,,,2392350.811387138,2392350.812204969,
resnet152,maxpool,2392350.787998003,2392350.813756088,2392350.789662024,2392350.789692703,2392350.789692933,2392350.789693101,2392350.792335102,2392350.792795229,,,2392350.812221945,2392350.813659554,
resnet152,layer1,2392350.788009755,2392350.836745141,2392350.789829751,2392350.802571806,2392350.802572191,2392350.802572451,2392350.808167805,2392350.812489979,2392350.793906166,2392350.808146882,2392350.813673452,2392350.836716815,
resnet152,layer2,2392350.788012957,2392350.894043132,2392350.802808841,2392350.844034002,2392350.844034321,2392350.84403456,2392350.844160331,2392350.850657928,2392350.813702594,2392350.840743868,2392350.850706612,2392350.893984468,
resnet152,layer3,2392350.788015903,2392351.40696223,2392350.844468546,2392351.148094867,2392351.148095374,2392351.148095556,2392351.14826343,2392351.209205149,2392350.852529772,2392351.021345634,2392351.209353519,2392351.406850934,
resnet152,layer4,2392350.788019091,2392351.427295039,2392351.149719169,2392351.265144398,2392351.265144691,2392351.265144998,2392351.268121466,2392351.274398,2392351.212690372,2392351.268086958,2392351.406896427,2392351.427233275,
resnet152,avgpool,2392350.788022178,2392351.427574429,2392351.265306584,2392351.265324797,2392351.265325009,2392351.265325161,2392351.283701829,2392351.28413547,,,2392351.42725941,2392351.427547599,
resnet152,fc,2392350.788025065,2392351.428161931,2392351.265419383,2392351.283439563,2392351.283439922,2392351.28344027,2392351.284153383,2392351.289527047,,,2392351.427557194,2392351.428125674,
resnet152,conv1,2392352.179592615,2392352.196874359,2392352.179934009,2392352.180880876,2392352.180881123,2392352.180881649,2392352.181422022,2392352.18223586,,,2392352.182254772,2392352.196815118,
resnet152,bn1,2392352.179608337,2392352.202106018,2392352.181356543,2392352.181733783,2392352.181734017,2392352.181734254,2392352.182368484,2392352.182586203,2392352.180420453,2392352.181408976,2392352.196836368,2392352.201932598,
resnet152,relu,2392352.179611724,2392352.203103765,2392352.181918481,2392352.181939756,2392352.181939956,2392352.18194014,2392352.182681069,2392352.18287087,,,2392352.201954514,2392352.202933447,
resnet152,maxpool,2392352.179614589,2392352.204562643,2392352.182049136,2392352.182080269,2392352.182080461,2392352.182080642,2392352.18287933,2392352.18323508,,,2392352.202947867,2392352.204515009,
resnet152,layer1,2392352.17961736,2392352.2284023,2392352.182399443,2392352.198703533,2392352.198703836,2392352.198704305,2392352.198869794,2392352.203569579,2392352.184398582,2392352.198851678,2392352.204533219,2392352.228358639,
resnet152,layer2,2392352.179620393,2392352.477783886,2392352.199017623,2392352.411748958,2392352.411749272,2392352.411749475,2392352.411873293,2392352.421242875,2392352.205147005,2392352.225401135,2392352.421418867,2392352.477574072,
resnet152,layer3,2392352.179622946,2392352.990695449,2392352.412387223,2392352.73166559,2392352.73166587,2392352.731666116,2392352.731907357,2392352.782004027,2392352.423398178,2392352.661821886,2392352.782171056,2392352.990564035,
resnet152,layer4,2392352.179625559,2392353.01194865,2392352.733202568,2392352.851810645,2392352.851811064,2392352.851811303,2392352.852040226,2392352.86051399,2392352.785738667,2392352.827499586,2392352.990605412,2392353.011853871,
resnet152,avgpool,2392352.179628426,2392353.012368837,2392352.852330528,2392352.852369332,2392352.85236952,2392352.852369674,2392352.860867262,2392352.861577148,,,2392353.011886365,2392353.012308757,
resnet152,fc,2392352.179631115,2392353.012933877,2392352.852484074,2392352.870964395,2392352.870964675,2392352.870964953,2392352.871060921,2392352.871786732,2392352.862686502,2392352.867313818,2392353.01233249,2392353.012902762,
resnet101,conv1,2392353.830463888,2392353.84465695,2392353.830799547,2392353.831393582,2392353.831394177,2392353.831394618,2392353.832549878,2392353.833509944,,,2392353.833722725,2392353.844137522,
resnet101,bn1,2392353.830478192,2392353.85470581,2392353.831544941,2392353.832650054,2392353.832650337,2392353.832650489,2392353.833688666,2392353.833981782,2392353.831180834,2392353.832529904,2392353.844178553,2392353.854600443,
resnet101,relu,2392353.830481571,2392353.855633316,2392353.832723756,2392353.832746588,2392353.832746833,2392353.832747041,2392353.834097394,2392353.834463515,,,2392353.854626699,2392353.855505083,
resnet101,maxpool,2392353.830484458,2392353.857574099,2392353.832819777,2392353.832858171,2392353.83285836,2392353.832858526,2392353.834472264,2392353.834643259,,,2392353.855545278,2392353.857346538,
resnet101,layer1,2392353.830487245,2392353.87798079,2392353.832915798,2392353.840354322,2392353.840355044,2392353.840355557,2392353.850036874,2392353.853514878,2392353.835714947,2392353.850016587,2392353.85736618,2392353.877911201,
resnet101,layer2,2392353.83049001,2392353.898446064,2392353.843959314,2392353.86280143,2392353.862801775,2392353.862802018,2392353.870744516,2392353.874348144,2392353.85500495,2392353.870726515,2392353.877935,2392353.898404258,
resnet101,layer3,2392353.830492792,2392354.215657672,2392353.862978565,2392354.059196054,2392354.059196375,2392354.059196522,2392354.059357296,2392354.09065442,2392353.875585766,2392353.988587668,2392354.090762079,2392354.215545109,
resnet101,layer4,2392353.830495699,2392354.234452187,2392354.060283103,2392354.179909341,2392354.179909783,2392354.179910129,2392354.180088847,2392354.189923031,2392354.093421146,2392354.135231113,2392354.215586145,2392354.2343778,
resnet101,avgpool,2392353.830498611,2392354.234780705,2392354.180402346,2392354.180428361,2392354.180428619,2392354.180428778,2392354.19624055,2392354.1969814,,,2392354.234404055,2392354.234721054,
resnet101,fc,2392353.830501523,2392354.235331638,2392354.18059796,2392354.198969576,2392354.198969845,2392354.198970119,2392354.203318184,2392354.204194725,2392354.198122143,2392354.203292585,2392354.234742231,2392354.235295778,
resnet101,conv1,2392354.689108637,2392354.699819753,2392354.689343491,2392354.689889003,2392354.689889492,2392354.689889909,2392354.691503637,2392354.692443554,,,2392354.69246308,2392354.699672788,
resnet101,bn1,2392354.689119869,2392354.706020083,2392354.690071427,2392354.690545996,2392354.690546259,2392354.690546422,2392354.692639018,2392354.692809415,2392354.689965105,2392354.691487518,2392354.699687848,2392354.705880625,
resnet101,relu,2392354.689123237,2392354.707536575,2392354.690902396,2392354.690924431,2392354.690924699,2392354.690924913,2392354.693008445,2392354.693240836,,,2392354.705902124,2392354.707486532,
resnet101,maxpool,2392354.689126096,2392354.708827209,2392354.691427699,2392354.691458113,2392354.691458268,2392354.691458427,2392354.693252187,2392354.69360426,,,2392354.707499939,2392354.708784646,
resnet101,layer1,2392354.689128928,2392354.745826061,2392354.6915839,2392354.718458737,2392354.718459041,2392354.718459196,2392354.718551099,2392354.72215438,2392354.694677429,2392354.707446983,2392354.722254501,2392354.745679324,
resnet101,layer2,2392354.689131608,2392354.769106417,2392354.718748902,2392354.739261506,2392354.739261821,2392354.739261992,2392354.739377177,2392354.743195369,2392354.723755751,2392354.738365963,2392354.745709024,2392354.769046465,
