model_name,layer_name,submit_time_ts,end_time_ts,structure_start_ts,structure_end_ts,init_weight_start_ts,init_weight_end_ts,weight_start_ts,weight_end_ts,weight_preload_start_ts,weight_preload_end_ts,compute_start_ts,compute_end_ts,
resnet152,avgpool,2386972.21606968,2386973.281135039,2386973.002507782,2386973.002542857,2386973.002543046,2386973.002547338,2386973.105224251,2386973.105640696,,,2386973.280758737,2386973.281090515,
resnet152,fc,2386972.216072319,2386973.281632501,2386973.002681156,2386973.016288292,2386973.01628848,2386973.028455536,2386973.105656164,2386973.109267452,,,2386973.281101877,2386973.28160107,
resnet101,conv1,2386974.245858969,2386974.255519852,2386974.246160341,2386974.246721468,2386974.246722056,2386974.24693838,2386974.247111288,2386974.248434169,,,2386974.248474649,2386974.255467824,
resnet101,bn1,2386974.245871009,2386974.266809214,2386974.247027663,2386974.247510054,2386974.247510283,2386974.247531888,2386974.248623288,2386974.250494819,,,2386974.255487707,2386974.26676065,
resnet101,relu,2386974.245874393,2386974.267951604,2386974.247854619,2386974.247879874,2386974.247880044,2386974.247883871,2386974.250547354,2386974.251036786,,,2386974.266777627,2386974.267842042,
resnet101,maxpool,2386974.245877261,2386974.269170294,2386974.248028374,2386974.24806278,2386974.248063012,2386974.248066418,2386974.251050285,2386974.251643858,,,2386974.267855787,2386974.269136587,
resnet101,layer1,2386974.245880092,2386974.287930365,2386974.248270841,2386974.254454232,2386974.254454505,2386974.256697437,2386974.256764856,2386974.268134228,,,2386974.269148127,2386974.287905047,
resnet101,layer2,2386974.245882899,2386974.315208644,2386974.25680168,2386974.273290846,2386974.273291086,2386974.281925194,2386974.281992067,2386974.294230396,,,2386974.294256039,2386974.315145126,
resnet101,layer3,2386974.245885581,2386974.922963167,2386974.282027057,2386974.461937541,2386974.461937905,2386974.623871118,2386974.623999079,2386974.808814439,,,2386974.80888054,2386974.922854071,
resnet101,layer4,2386974.245887991,2386974.945220894,2386974.624093121,2386974.72385668,2386974.723857093,2386974.814963229,2386974.815224213,2386974.852827577,,,2386974.922892574,2386974.945130819,
resnet101,avgpool,2386974.245890478,2386974.945596708,2386974.815307738,2386974.815345996,2386974.815346227,2386974.815350071,2386974.852935702,2386974.85329688,,,2386974.94516248,2386974.945536941,
resnet101,fc,2386974.245893163,2386974.946131373,2386974.815547091,2386974.829784398,2386974.82978469,2386974.841944503,2386974.853310023,2386974.856951092,,,2386974.945557657,2386974.946099281,
resnet152,conv1,2386975.3637282,2386975.373266587,2386975.364081423,2386975.364414025,2386975.364414308,2386975.364522093,2386975.36459316,2386975.365851885,,,2386975.365871903,2386975.373091513,
resnet152,bn1,2386975.363739878,2386975.377396849,2386975.364635076,2386975.364956482,2386975.364956707,2386975.36497755,2386975.36597862,2386975.367429997,,,2386975.373153174,2386975.377328121,
resnet152,relu,2386975.36374312,2386975.378925942,2386975.365136749,2386975.365159386,2386975.365159572,2386975.365163149,2386975.367450145,2386975.367635587,,,2386975.377343975,2386975.378801304,
resnet152,maxpool,2386975.36374571,2386975.380999156,2386975.36539638,2386975.365429052,2386975.365429255,2386975.365431908,2386975.36764463,2386975.367992851,,,2386975.378810485,2386975.380983188,
resnet152,layer1,2386975.363748496,2386975.407728657,2386975.365577383,2386975.373847966,2386975.373848403,2386975.375881669,2386975.376017322,2386975.386352577,,,2386975.386378468,2386975.407706856,
resnet152,layer2,2386975.363751303,2386975.498490709,2386975.376079499,2386975.407419543,2386975.407419901,2386975.42464186,2386975.424780811,2386975.450334106,,,2386975.450372617,2386975.498441874,
resnet152,layer3,2386975.363753947,2386976.426915826,2386975.424825802,2386975.712391732,2386975.712392136,2386975.96577285,2386975.965924602,2386976.226683489,,,2386976.226746698,2386976.426796764,
resnet152,layer4,2386975.363756505,2386976.453870135,2386975.966012005,2386976.06786723,2386976.067867917,2386976.156273452,2386976.227840785,2386976.258859445,,,2386976.426833243,2386976.453784348,
resnet152,avgpool,2386975.363759224,2386976.454268888,2386976.156391456,2386976.156433301,2386976.156433598,2386976.156438672,2386976.25899242,2386976.259469203,,,2386976.453816958,2386976.45421271,
resnet152,fc,2386975.363761694,2386976.454823518,2386976.156506085,2386976.170140696,2386976.170140972,2386976.181862782,2386976.259483971,2386976.263053107,,,2386976.454234054,2386976.454793328,
resnet152,conv1,2386977.216920098,2386977.226707337,2386977.217314936,2386977.217834037,2386977.217834334,2386977.217960003,2386977.218052627,2386977.219595287,,,2386977.219614414,2386977.226569116,
resnet152,bn1,2386977.216955655,2386977.228969019,2386977.218102468,2386977.218498209,2386977.218498466,2386977.21852393,2386977.219779332,2386977.221384608,,,2386977.226612752,2386977.22877402,
resnet152,relu,2386977.2169594,2386977.229949486,2386977.218675134,2386977.21870799,2386977.218708174,2386977.218712592,2386977.221411157,2386977.221871167,,,2386977.228798887,2386977.229807089,
resnet152,maxpool,2386977.216962214,2386977.231152374,2386977.219153563,2386977.219205084,2386977.219205344,2386977.219209072,2386977.221881324,2386977.222290703,,,2386977.229826187,2386977.231046382,
resnet152,layer1,2386977.216964914,2386977.258120893,2386977.21934046,2386977.224854066,2386977.224854324,2386977.227937449,2386977.228094688,2386977.240464094,,,2386977.240497148,2386977.258081636,
resnet152,layer2,2386977.216967765,2386977.338758949,2386977.228192363,2386977.25800799,2386977.258008276,2386977.274700127,2386977.274774488,2386977.295402594,,,2386977.29545119,2386977.338676793,
resnet152,layer3,2386977.216970553,2386978.269182926,2386977.27481714,2386977.557134888,2386977.557135238,2386977.806728495,2386977.806843608,2386978.059617239,,,2386978.059695424,2386978.269056132,
resnet152,layer4,2386977.21697314,2386978.296567388,2386977.806951824,2386977.906969171,2386977.906969557,2386977.993914447,2386978.060725962,2386978.093080397,,,2386978.269102667,2386978.296456184,
resnet152,avgpool,2386977.216975757,2386978.296950056,2386977.994009057,2386977.99405594,2386977.994056133,2386977.994062098,2386978.093225184,2386978.093647926,,,2386978.296493755,2386978.29688958,
resnet152,fc,2386977.216978782,2386978.298077633,2386977.994107861,2386978.007447603,2386978.007447783,2386978.019235969,2386978.093663326,2386978.097540443,,,2386978.296911632,2386978.298038833,
resnet152,conv1,2386979.03883566,2386979.04866854,2386979.039103651,2386979.039368206,2386979.039368396,2386979.039447183,2386979.039524844,2386979.040852948,,,2386979.040938528,2386979.048562244,
resnet152,bn1,2386979.038847948,2386979.062292224,2386979.039578968,2386979.03990703,2386979.039907267,2386979.039924976,2386979.041087947,2386979.043058684,,,2386979.048579783,2386979.062243814,
resnet152,relu,2386979.038850672,2386979.063102848,2386979.040146655,2386979.040166316,2386979.040166511,2386979.040169798,2386979.043085579,2386979.043335588,,,2386979.062260238,2386979.063007458,
resnet152,maxpool,2386979.038852864,2386979.064620018,2386979.040379458,2386979.040405586,2386979.040405727,2386979.040408042,2386979.043348507,2386979.043557183,,,2386979.063018311,2386979.064574003,
resnet152,layer1,2386979.038854877,2386979.081819441,2386979.040571295,2386979.051245241,2386979.05124544,2386979.053009707,2386979.053074657,2386979.065667955,,,2386979.06569805,2386979.081794104,
resnet152,layer2,2386979.038857037,2386979.157064406,2386979.053107077,2386979.079616999,2386979.079617201,2386979.095969292,2386979.09611585,2386979.120049464,,,2386979.120085715,2386979.15702014,
resnet152,layer3,2386979.038859432,2386980.072811922,2386979.096043883,2386979.382389705,2386979.382390007,2386979.63315669,2386979.633302657,2386979.884534865,,,2386979.884594413,2386980.072705756,
resnet152,layer4,2386979.038861523,2386980.093605086,2386979.633391312,2386979.732692818,2386979.732693189,2386979.820826008,2386979.885630292,2386979.912972161,,,2386980.072748563,2386980.0935418,
resnet152,avgpool,2386979.038863607,2386980.093930206,2386979.820941065,2386979.820980485,2386979.820980664,2386979.820985135,2386979.913123396,2386979.913457287,,,2386980.093566424,2386980.093884798,
resnet152,fc,2386979.038865736,2386980.094427353,2386979.821042945,2386979.83420362,2386979.834203882,2386979.846249552,2386979.913469485,2386979.917172922,,,2386980.093897971,2386980.094399044,
resnet101,conv1,2386980.816119548,2386980.824552789,2386980.816319937,2386980.81658303,2386980.816583199,2386980.816662354,2386980.816736797,2386980.817683288,,,2386980.817702504,2386980.824433913,
resnet101,bn1,2386980.816133679,2386980.829184079,2386980.816808098,2386980.81746694,2386980.81746724,2386980.817491321,2386980.818034331,2386980.819777101,,,2386980.824459947,2386980.829062602,
resnet101,relu,2386980.816136622,2386980.830170283,2386980.81785384,2386980.817881711,2386980.817881898,2386980.817887073,2386980.819855627,2386980.820134318,,,2386980.829080365,2386980.830129843,
resnet101,maxpool,2386980.816138968,2386980.832161188,2386980.818090422,2386980.818120352,2386980.81812051,2386980.818124431,2386980.820148403,2386980.820713777,,,2386980.830144057,2386980.83211637,
resnet101,layer1,2386980.816141276,2386980.86387479,2386980.818210668,2386980.825227958,2386980.825229251,2386980.830696275,2386980.830979023,2386980.840499194,,,2386980.840523764,2386980.863842235,
resnet101,layer2,2386980.816143392,2386980.929907064,2386980.83081369,2386980.863293698,2386980.863294456,2386980.883640657,2386980.88377406,2386980.903701824,,,2386980.903743877,2386980.929855219,
resnet101,layer3,2386980.81614565,2386981.599605634,2386980.883867256,2386981.114553921,2386981.11455476,2386981.27874259,2386981.278878417,2386981.474643566,,,2386981.47470761,2386981.599485951,
resnet101,layer4,2386980.816147557,2386981.621033205,2386981.278954167,2386981.38404969,2386981.384050115,2386981.476755819,2386981.476905706,2386981.510893913,,,2386981.599526476,2386981.620931891,
resnet101,avgpool,2386980.816149778,2386981.621523365,2386981.476971657,2386981.477008237,2386981.477008597,2386981.477013323,2386981.510992162,2386981.51133612,,,2386981.62096729,2386981.621457049,
resnet101,fc,2386980.816151712,2386981.622155174,2386981.477215219,2386981.491154504,2386981.491154685,2386981.50332736,2386981.511348715,2386981.514808869,,,2386981.621480067,2386981.622118254,
resnet152,conv1,2386982.066072613,2386982.072887831,2386982.066444765,2386982.066800825,2386982.066801084,2386982.066909287,2386982.066982208,2386982.068023194,,,2386982.06804297,2386982.07277865,
resnet152,bn1,2386982.066085955,2386982.080283532,2386982.067063063,2386982.06769202,2386982.067692229,2386982.067710025,2386982.068224279,2386982.069409769,,,2386982.072828447,2386982.080113352,
resnet152,relu,2386982.066089966,2386982.081542151,2386982.067819779,2386982.06783929,2386982.067839419,2386982.067842289,2386982.0694669,2386982.069943619,,,2386982.080147718,2386982.081473471,
resnet152,maxpool,2386982.066093276,2386982.083633268,2386982.068274128,2386982.068328769,2386982.068329089,2386982.068337138,2386982.0699541,2386982.070539033,,,2386982.081484447,2386982.083567986,
resnet152,layer1,2386982.0660967,2386982.105122589,2386982.068472722,2386982.074884072,2386982.074884305,2386982.077112556,2386982.077177573,2386982.087597923,,,2386982.087628589,2386982.105091589,
resnet152,layer2,2386982.066099869,2386982.177773887,2386982.07721377,2386982.099705316,2386982.099705581,2386982.116065029,2386982.116127208,2386982.1411651,,,2386982.141200709,2386982.177740086,
resnet152,layer3,2386982.066102842,2386983.09507681,2386982.116164223,2386982.392915109,2386982.392915703,2386982.645874466,2386982.646023436,2386982.896274344,,,2386982.896334073,2386983.094963511,
resnet152,layer4,2386982.066105774,2386983.117028947,2386982.646109578,2386982.744664623,2386982.744665037,2386982.832654953,2386982.897174026,2386982.924453139,,,2386983.095006258,2386983.116966087,
resnet152,avgpool,2386982.066108894,2386983.117342167,2386982.832773664,2386982.832812378,2386982.832812557,2386982.832816777,2386982.924550097,2386982.924860058,,,2386983.116991259,2386983.117305846,
resnet152,fc,2386982.066111946,2386983.117885504,2386982.832891628,2386982.8460245,2386982.846024673,2386982.857803047,2386982.924871692,2386982.928210802,,,2386983.117318693,2386983.117867009,
resnet101,conv1,2386983.828378445,2386983.840021481,2386983.828608645,2386983.829156423,2386983.829156954,2386983.829371404,2386983.829451533,2386983.830511304,,,2386983.830533821,2386983.835146764,
resnet101,bn1,2386983.82838986,2386983.842570612,2386983.829562987,2386983.830235307,2386983.83023552,2386983.830256247,2386983.830793774,2386983.832758466,,,2386983.835172742,2386983.842331466,
resnet101,relu,2386983.828393294,2386983.843301915,2386983.830450859,2386983.830475123,2386983.830475294,2386983.830478634,2386983.833017133,2386983.833988741,,,2386983.842381459,2386983.843185429,
resnet101,maxpool,2386983.828396841,2386983.844534498,2386983.830871384,2386983.830906124,2386983.830906315,2386983.830910459,2386983.834004906,2386983.83424015,,,2386983.843200869,2386983.84451272,
resnet101,layer1,2386983.828399597,2386983.874808816,2386983.831075967,2386983.843495519,2386983.843495995,2386983.846442969,2386983.846517058,2386983.858432885,,,2386983.85845913,2386983.874782581,
resnet101,layer2,2386983.828402391,2386983.90859774,2386983.846553021,2386983.865800654,2386983.865800975,2386983.877261144,2386983.877324711,2386983.888121139,,,2386983.888147488,2386983.908550945,
resnet101,layer3,2386983.828404936,2386984.536634507,2386983.877359977,2386984.06380735,2386984.063807718,2386984.225694385,2386984.225869126,2386984.414492127,,,2386984.414567334,2386984.536523216,
resnet101,layer4,2386983.828407446,2386984.554922178,2386984.22595949,2386984.324823324,2386984.324823778,2386984.41525192,2386984.416017799,2386984.448278123,,,2386984.536565298,2386984.554868792,
resnet101,avgpool,2386983.828410239,2386984.555191272,2386984.415421758,2386984.415558902,2386984.41555952,2386984.41559362,2386984.448404438,2386984.448928533,,,2386984.554888569,2386984.555165283,
resnet101,fc,2386983.828413074,2386984.55566256,2386984.415749268,2386984.433393305,2386984.433393468,2386984.450915437,2386984.45102138,2386984.454756906,,,2386984.555174552,2386984.555643895,
resnet101,conv1,2386984.937236156,2386984.949117874,2386984.937457926,2386984.938009431,2386984.938010002,2386984.938224027,2386984.9383095,2386984.939322924,,,2386984.939445769,2386984.949066492,
resnet101,bn1,2386984.937254227,2386984.954343853,2386984.938393802,2386984.939127983,2386984.939128164,2386984.939143985,2386984.939367607,2386984.94089215,,,2386984.949084342,2386984.954293558,
resnet101,relu,2386984.937257851,2386984.955451628,2386984.93927109,2386984.939289576,2386984.939289768,2386984.93929297,2386984.94097182,2386984.941330651,,,2386984.954309211,2386984.955294005,
resnet101,maxpool,2386984.93726108,2386984.956855247,2386984.939396941,2386984.939422388,2386984.939422648,2386984.939425639,2386984.941340311,2386984.941665737,,,2386984.955335464,2386984.956830046,
resnet101,layer1,2386984.937264012,2386984.983100083,2386984.939689721,2386984.951104318,2386984.951104555,2386984.954897891,2386984.955210205,2386984.967194196,,,2386984.967218345,2386984.983076979,
resnet101,layer2,2386984.937266867,2386985.030088,2386984.955061565,2386984.983695789,2386984.983696199,2386984.996713717,2386984.996788709,2386985.008091735,,,2386985.008122747,2386985.030046725,
resnet101,layer3,2386984.937269763,2386985.661537282,2386984.996824402,2386985.192609628,2386985.192609909,2386985.354657586,2386985.354801221,2386985.539589165,,,2386985.539668761,2386985.661429133,
resnet101,layer4,2386984.937272267,2386985.680510066,2386985.354890453,2386985.453762362,2386985.453762735,2386985.547935145,2386985.548158064,2386985.585568605,,,2386985.661469678,2386985.680445917,
resnet101,avgpool,2386984.937274837,2386985.680810361,2386985.548091429,2386985.548126579,2386985.548126772,2386985.5481308,2386985.58570086,2386985.586049238,,,2386985.680464865,2386985.680772336,
resnet101,fc,2386984.937277533,2386985.681265747,2386985.548348357,2386985.56564526,2386985.565645646,2386985.582344572,2386985.586062982,2386985.589856608,,,2386985.680786156,2386985.681244526,
resnet101,conv1,2386986.315371044,2386986.327451996,2386986.315689462,2386986.316280013,2386986.316280559,2386986.316496743,2386986.31659294,2386986.317690178,,,2386986.317712478,2386986.327260642,
resnet101,bn1,2386986.315382575,2386986.33426644,2386986.316635485,2386986.316947483,2386986.316947721,2386986.316969823,2386986.317817022,2386986.31908277,,,2386986.327315564,2386986.333970946,
resnet101,relu,2386986.315386151,2386986.335498937,2386986.317394744,2386986.317418487,2386986.317418697,2386986.317422697,2386986.319271523,2386986.319700432,,,2386986.333992997,2386986.334953192,
resnet101,maxpool,2386986.315388993,2386986.33806461,2386986.317543028,2386986.317574521,2386986.317574766,2386986.317578158,2386986.319709741,2386986.319890563,,,2386986.334968118,2386986.337713586,
resnet101,layer1,2386986.315391781,2386986.360080614,2386986.317851359,2386986.328346916,2386986.328347343,2386986.330631197,2386986.330744136,2386986.342610752,,,2386986.342640738,2386986.36004878,
resnet101,layer2,2386986.315394528,2386986.39352534,2386986.330806265,2386986.349530917,2386986.349531275,2386986.361120985,2386986.361257905,2386986.37452441,,,2386986.374558354,2386986.393471383,
resnet101,layer3,2386986.315397147,2386987.01215649,2386986.361299977,2386986.543374199,2386986.543374558,2386986.704414694,2386986.704611802,2386986.891682312,,,2386986.891810909,2386987.012057199,
resnet101,layer4,2386986.315399749,2386987.031373953,2386986.704706265,2386986.80694725,2386986.806947567,2386986.902281041,2386986.90257817,2386986.939139174,,,2386987.012086925,2386987.031227848,
resnet101,avgpool,2386986.315402462,2386987.03161884,2386986.902718203,2386986.90280601,2386986.902806329,2386986.902811158,2386986.939279241,2386986.939698326,,,2386987.031246113,2386987.031587701,
resnet101,fc,2386986.31540533,2386987.032109147,2386986.903114045,2386986.921307377,2386986.921307672,2386986.937057322,2386986.939712181,2386986.943743961,,,2386987.031597993,2386987.032088635,
resnet101,conv1,2386987.471383995,2386987.48462626,2386987.471748289,2386987.47234936,2386987.472349884,2386987.47254751,2386987.472616442,2386987.473846403,,,2386987.473866472,2386987.484173037,
resnet101,bn1,2386987.471403004,2386987.488948151,2386987.472665225,2386987.472987142,2386987.47298737,2386987.473007815,2386987.473971239,2386987.475469381,,,2386987.484229045,2386987.488858276,
resnet101,relu,2386987.471406517,2386987.490269628,2386987.473175099,2386987.473199836,2386987.473200019,2386987.473203517,2386987.475489076,2386987.475677416,,,2386987.488874149,2386987.490223725,
resnet101,maxpool,2386987.471409371,2386987.492337742,2386987.473405066,2386987.473443161,2386987.473443386,2386987.473446148,2386987.475686636,2386987.476055214,,,2386987.490237047,2386987.492308734,
resnet101,layer1,2386987.471412356,2386987.511289242,2386987.473581369,2386987.481143478,2386987.481143848,2386987.483533937,2386987.484301254,2386987.494303127,,,2386987.494330277,2386987.511261318,
resnet101,layer2,2386987.471414977,2386987.546911315,2386987.483737756,2386987.502195299,2386987.502195642,2386987.512008568,2386987.512150052,2386987.526603466,,,2386987.526637226,2386987.546881242,
resnet101,layer3,2386987.471417496,2386988.165331081,2386987.512203987,2386987.699921885,2386987.699922223,2386987.861998325,2386987.862175531,2386988.034578665,,,2386988.034660157,2386988.165210094,
resnet101,layer4,2386987.471420093,2386988.18454066,2386987.862271201,2386987.961550584,2386987.961551027,2386988.05221175,2386988.052402175,2386988.089396663,,,2386988.165250756,2386988.184458244,
resnet101,avgpool,2386987.471422829,2386988.184864613,2386988.052469989,2386988.052506931,2386988.052507262,2386988.052511253,2386988.089518534,2386988.08989923,,,2386988.184484141,2386988.184818865,
resnet101,fc,2386987.471425514,2386988.18536286,2386988.052665317,2386988.066464851,2386988.06646527,2386988.078683803,2386988.089916253,2386988.093708178,,,2386988.184832427,2386988.185333156,
resnet101,conv1,2386988.599379094,2386988.60911608,2386988.599704716,2386988.600256372,2386988.600256657,2386988.60036689,2386988.600460224,2386988.601605888,,,2386988.601627045,2386988.608907857,
resnet101,bn1,2386988.599395589,2386988.618849747,2386988.600503113,2386988.600802151,2386988.600802387,2386988.600823992,2386988.601775255,2386988.602745979,,,2386988.608962922,2386988.618802305,
resnet101,relu,2386988.599399228,2386988.62019252,2386988.601137835,2386988.601162363,2386988.6011626,2386988.601166435,2386988.602960673,2386988.603368201,,,2386988.618817074,2386988.620155941,
resnet101,maxpool,2386988.599402115,2386988.621635595,2386988.601322906,2386988.601355907,2386988.601356131,2386988.601359556,2386988.603377567,2386988.603531159,,,2386988.620168787,2386988.621570868,
resnet101,layer1,2386988.599405338,2386988.649644166,2386988.601518967,2386988.618029088,2386988.61802945,2386988.620650877,2386988.620816421,2386988.630561631,,,2386988.63059845,2386988.649611485,
resnet101,layer2,2386988.599408754,2386988.680048323,2386988.620870253,2386988.63685754,2386988.636857948,2386988.647036369,2386988.647129962,2386988.658633104,,,2386988.658687584,2386988.680030981,
resnet101,layer3,2386988.599411421,2386989.303244178,2386988.647181573,2386988.826596303,2386988.826596636,2386988.989866286,2386988.990044755,2386989.168618628,,,2386989.168694186,2386989.303130508,
resnet101,layer4,2386988.59941432,2386989.325881625,2386988.990126232,2386989.092698774,2386989.092699358,2386989.186956784,2386989.187190108,2386989.223710626,,,2386989.303171905,2386989.325821145,
resnet101,avgpool,2386988.599417274,2386989.326167022,2386989.18725889,2386989.187303512,2386989.187303742,2386989.187308996,2386989.223959429,2386989.224375028,,,2386989.325842911,2386989.326137042,
resnet101,fc,2386988.599419984,2386989.326734405,2386989.187491622,2386989.204942115,2386989.204942381,2386989.221730605,2386989.22439393,2386989.227821109,,,2386989.326147709,2386989.326713366,
resnet152,conv1,2386989.810932673,2386989.820628641,2386989.811279295,2386989.811902918,2386989.811903439,2386989.812144765,2386989.812335959,2386989.81367489,,,2386989.81370122,2386989.820307027,
resnet152,bn1,2386989.810942407,2386989.825007597,2386989.812238584,2386989.812704007,2386989.81270426,2386989.812726576,2386989.813790076,2386989.815422916,,,2386989.820328738,2386989.824634334,
resnet152,relu,2386989.810945364,2386989.827713288,2386989.813123489,2386989.813150171,2386989.813150402,2386989.813153952,2386989.815668719,2386989.815936686,,,2386989.824662668,2386989.826989239,
resnet152,maxpool,2386989.810947739,2386989.829460173,2386989.813336351,2386989.81337072,2386989.813370945,2386989.813374429,2386989.815949938,2386989.816441604,,,2386989.827004794,2386989.828922887,
resnet152,layer1,2386989.81094995,2386989.857070409,2386989.813581727,2386989.819097472,2386989.819097795,2386989.822976122,2386989.823139405,2386989.836519878,,,2386989.836568065,2386989.857039943,
resnet152,layer2,2386989.810952299,2386989.965307841,2386989.823207384,2386989.858695847,2386989.858696117,2386989.875028203,2386989.875108193,2386989.921915917,,,2386989.921958383,2386989.965247205,
resnet152,layer3,2386989.810954594,2386990.893682521,2386989.875189952,2386990.169383721,2386990.169384065,2386990.421518276,2386990.421646794,2386990.683748066,,,2386990.683807831,2386990.893576623,
resnet152,layer4,2386989.810956642,2386990.913073935,2386990.42173614,2386990.522683536,2386990.52268388,2386990.61116264,2386990.684602013,2386990.719755026,,,2386990.89361655,2386990.913016785,
resnet152,avgpool,2386989.810959172,2386990.913405919,2386990.611263594,2386990.611296577,2386990.611296786,2386990.611300749,2386990.719854612,2386990.720235083,,,2386990.913038861,2386990.913377286,
resnet152,fc,2386989.810961369,2386990.913951895,2386990.611354469,2386990.62466141,2386990.624661623,2386990.63642518,2386990.720249139,2386990.724589137,,,2386990.913387376,2386990.913926663,
resnet101,conv1,2386991.62475051,2386991.63182649,2386991.625059968,2386991.625604593,2386991.625605131,2386991.625821676,2386991.625995717,2386991.627315171,,,2386991.627342059,2386991.631778431,
resnet101,bn1,2386991.624760389,2386991.649949836,2386991.62591036,2386991.626498279,2386991.626498553,2386991.626520596,2386991.627491071,2386991.629022087,,,2386991.631796398,2386991.649897412,
resnet101,relu,2386991.62476311,2386991.650433114,2386991.626800525,2386991.626822772,2386991.626822949,2386991.626826723,2386991.629189153,2386991.62943954,,,2386991.649915429,2386991.65038522,
resnet101,maxpool,2386991.624765451,2386991.652024393,2386991.626999605,2386991.627030962,2386991.627031191,2386991.627034043,2386991.62945237,2386991.629893822,,,2386991.650404757,2386991.651971227,
resnet101,layer1,2386991.624767808,2386991.668948641,2386991.627228999,2386991.638110306,2386991.638110656,2386991.640381866,2386991.640498314,2386991.652236785,,,2386991.652260946,2386991.668526876,
resnet101,layer2,2386991.624770075,2386991.697505215,2386991.640541964,2386991.65457901,2386991.654579316,2386991.664964369,2386991.665032335,2386991.677295913,,,2386991.677374476,2386991.697467778,
resnet101,layer3,2386991.624772193,2386992.295711105,2386991.665064699,2386991.842876053,2386991.842876251,2386992.005387223,2386992.005508441,2386992.171295951,,,2386992.171360084,2386992.295586551,
resnet101,layer4,2386991.624774258,2386992.316485858,2386992.00557827,2386992.105884846,2386992.105885175,2386992.207632268,2386992.207805812,2386992.251973387,,,2386992.295623664,2386992.31643163,
resnet101,avgpool,2386991.624776525,2386992.316780423,2386992.207887635,2386992.207956606,2386992.207956917,2386992.207962575,2386992.252164095,2386992.252693641,,,2386992.316449478,2386992.316752257,
resnet101,fc,2386991.624778755,2386992.317227636,2386992.208151108,2386992.225771224,2386992.225771407,2386992.241339701,2386992.252713648,2386992.256813559,,,2386992.316761633,2386992.317208256,
resnet101,conv1,2386992.718811176,2386992.731205145,2386992.719051554,2386992.719617154,2386992.719617729,2386992.71983126,2386992.720080166,2386992.721228203,,,2386992.72125225,2386992.730915553,
resnet101,bn1,2386992.718821629,2386992.734754051,2386992.719923176,2386992.720329657,2386992.720329949,2386992.720351943,2386992.721357549,2386992.72293838,,,2386992.730977686,2386992.734551422,
resnet101,relu,2386992.718824939,2386992.736598133,2386992.720429135,2386992.720451388,2386992.720451583,2386992.720455345,2386992.722957969,2386992.723131414,,,2386992.734567756,2386992.73648593,
resnet101,maxpool,2386992.718827607,2386992.739242869,2386992.720579336,2386992.720612119,2386992.720612375,2386992.720615355,2386992.723140479,2386992.723445609,,,2386992.736499382,2386992.738629532,
resnet101,layer1,2386992.718830742,2386992.7597354,2386992.720949869,2386992.726125173,2386992.726125509,2386992.728623952,2386992.731089023,2386992.744051327,,,2386992.744124965,2386992.759649307,
resnet101,layer2,2386992.718833518,2386992.786462273,2386992.728706988,2386992.746448346,2386992.746448657,2386992.757222538,2386992.757518493,2386992.768687915,,,2386992.768732685,2386992.786428706,
resnet101,layer3,2386992.718836149,2386993.417985396,2386992.757425467,2386992.943335763,2386992.943336072,2386993.105637784,2386993.105794235,2386993.291389094,,,2386993.291463688,2386993.41787715,
resnet101,layer4,2386992.718838863,2386993.437752205,2386993.105895074,2386993.206512642,2386993.206513037,2386993.300029705,2386993.300171495,2386993.339871249,,,2386993.41791994,2386993.437673444,
resnet101,avgpool,2386992.718841936,2386993.438098374,2386993.300341902,2386993.300374245,2386993.300374713,2386993.30037829,2386993.340161073,2386993.340505427,,,2386993.437706525,2386993.438047271,
resnet101,fc,2386992.718844595,2386993.438593523,2386993.300643673,2386993.318087595,2386993.318087861,2386993.333241746,2386993.340518845,2386993.344359545,,,2386993.438065674,2386993.438562038,
resnet101,conv1,2386993.836481577,2386993.84817153,2386993.836750995,2386993.837028319,2386993.837028447,2386993.837106728,2386993.837192021,2386993.838855833,,,2386993.838932254,2386993.848039103,
resnet101,bn1,2386993.836495167,2386993.850564604,2386993.837272833,2386993.837656161,2386993.837656347,2386993.837673996,2386993.83888994,2386993.840425372,,,2386993.848055466,2386993.850506079,
resnet101,relu,2386993.83649801,2386993.851474051,2386993.837734351,2386993.837754352,2386993.837754511,2386993.837757532,2386993.840622812,2386993.841025855,,,2386993.850521408,2386993.851233974,
resnet101,maxpool,2386993.836500286,2386993.853620588,2386993.837836105,2386993.837861426,2386993.837861604,2386993.837863773,2386993.841039256,2386993.841501442,,,2386993.851244615,2386993.853501918,
resnet101,layer1,2386993.836502502,2386993.875509278,2386993.837959682,2386993.848365252,2386993.848365551,2386993.850682145,2386993.850819114,2386993.859868684,,,2386993.859928735,2386993.875481658,
resnet101,layer2,2386993.836504993,2386993.906280956,2386993.850895711,2386993.866728916,2386993.866729256,2386993.877051698,2386993.877177034,2386993.888372185,,,2386993.888437994,2386993.906255027,
resnet101,layer3,2386993.836507692,2386994.523200813,2386993.877113327,2386994.053470236,2386994.05347057,2386994.216019045,2386994.216173143,2386994.405342792,,,2386994.405523141,2386994.523099743,
resnet101,layer4,2386993.836509978,2386994.552626595,2386994.216257762,2386994.314818418,2386994.314818843,2386994.404864517,2386994.406348215,2386994.437947881,,,2386994.523138634,2386994.55257159,
